,Country/Region,Lat,Long,date,date_confirmed_cases
15563,Algeria,28.0339,1.6596,4/22/20,2910.0
15564,Andorra,42.5063,1.5218,4/22/20,723.0
15565,Angola,-11.2027,17.8739,4/22/20,25.0
15566,Argentina,-38.4161,-63.6167,4/22/20,3144.0
15567,Armenia,40.0691,45.0382,4/22/20,1473.0
15568,Australia,-32.106275000000004,141.35548749999998,4/22/20,831.5
15569,Austria,47.5162,14.5501,4/22/20,14925.0
15570,Azerbaijan,40.1431,47.5769,4/22/20,1518.0
15571,Bahamas,25.025885,-78.035889,4/22/20,65.0
15572,Bahrain,26.0275,50.55,4/22/20,2027.0
15573,Bangladesh,23.685,90.3563,4/22/20,3772.0
15574,Barbados,13.1939,-59.5432,4/22/20,75.0
15575,Belarus,53.7098,27.9534,4/22/20,7281.0
15576,Belgium,50.8333,4.469936,4/22/20,41889.0
15577,Benin,9.3077,2.3158,4/22/20,54.0
15578,Bolivia,-16.2902,-63.5887,4/22/20,609.0
15579,Bosnia and Herzegovina,43.9159,17.6791,4/22/20,1368.0
15580,Botswana,-22.3285,24.6849,4/22/20,22.0
15581,Brazil,-14.235,-51.9253,4/22/20,45757.0
15582,Brunei,4.5353,114.7277,4/22/20,138.0
15583,Bulgaria,42.7339,25.4858,4/22/20,1024.0
15584,Burkina Faso,12.2383,-1.5616,4/22/20,609.0
15585,Burma,21.9162,95.956,4/22/20,123.0
15586,Burundi,-3.3731,29.9189,4/22/20,11.0
15587,Cabo Verde,16.5388,-23.0418,4/22/20,73.0
15588,Cambodia,11.55,104.9167,4/22/20,122.0
15589,Cameroon,3.8480000000000003,11.5021,4/22/20,1163.0
15590,Canada,45.61112857142857,-79.96359285714286,4/22/20,2975.9285714285716
15591,Central African Republic,6.6111,20.9394,4/22/20,14.0
15592,Chad,15.4542,18.7322,4/22/20,33.0
15593,Chile,-35.6751,-71.543,4/22/20,11296.0
15594,China,32.887645454545456,111.78599090909094,4/22/20,2541.4545454545455
15595,Colombia,4.5709,-74.2973,4/22/20,4356.0
15596,Comoros,-11.6455,43.3333,4/22/20,0.0
15597,Congo (Brazzaville),-0.228,15.8277,4/22/20,186.0
15598,Congo (Kinshasa),-4.0383,21.7587,4/22/20,359.0
15599,Costa Rica,9.7489,-83.7534,4/22/20,681.0
15600,Cote d'Ivoire,7.54,-5.5471,4/22/20,952.0
15601,Croatia,45.1,15.2,4/22/20,1950.0
15602,Cuba,21.521757,-77.78116700000002,4/22/20,1189.0
15603,Cyprus,35.1264,33.4299,4/22/20,790.0
15604,Czechia,49.8175,15.472999999999999,4/22/20,7132.0
15605,Denmark,63.287800000000004,-13.338100000000003,4/22/20,2702.6666666666665
15606,Diamond Princess,0.0,0.0,4/22/20,712.0
15607,Djibouti,11.8251,42.5903,4/22/20,974.0
15608,Dominican Republic,18.7357,-70.1627,4/22/20,5300.0
15609,Ecuador,-1.8312,-78.1834,4/22/20,10850.0
15610,Egypt,26.820553000000004,30.802497999999996,4/22/20,3659.0
15611,El Salvador,13.7942,-88.8965,4/22/20,237.0
15612,Equatorial Guinea,1.6508,10.2679,4/22/20,84.0
15613,Eritrea,15.1794,39.7823,4/22/20,39.0
15614,Estonia,58.5953,25.0136,4/22/20,1559.0
15615,Eswatini,-26.5225,31.4659,4/22/20,31.0
15616,Ethiopia,9.145,40.4897,4/22/20,116.0
15617,Finland,61.92411,25.748151,4/22/20,4129.0
15618,France,8.308854090909092,5.458262363636362,4/22/20,14180.0
15619,Gabon,-0.8037,11.6094,4/22/20,166.0
15620,Georgia,42.3154,43.3569,4/22/20,416.0
15621,Germany,51.165690999999995,10.451526,4/22/20,150648.0
15622,Ghana,7.9465,-1.0232,4/22/20,1154.0
15623,Greece,39.0742,21.8243,4/22/20,2408.0
15624,Guatemala,15.7835,-90.2308,4/22/20,316.0
15625,Guinea,9.9456,-9.6966,4/22/20,761.0
15626,Guinea-Bissau,11.8037,-15.1804,4/22/20,50.0
15627,Guyana,4.860416000000002,-58.93018000000001,4/22/20,67.0
15628,Haiti,18.9712,-72.2852,4/22/20,62.0
15629,Honduras,15.2,-86.2419,4/22/20,510.0
15630,Hungary,47.1625,19.5033,4/22/20,2168.0
15631,Iceland,64.9631,-19.0208,4/22/20,1785.0
15632,India,20.593684,78.96288,4/22/20,21370.0
15633,Indonesia,-0.7893,113.9213,4/22/20,7418.0
15634,Iran,32.427908,53.68804599999999,4/22/20,85996.0
15635,Iraq,33.223191,43.679291,4/22/20,1631.0
15636,Ireland,53.1424,-7.6921,4/22/20,16671.0
15637,Israel,31.046051000000002,34.851612,4/22/20,14498.0
15638,Italy,41.87194,12.56738,4/22/20,187327.0
15639,Jamaica,18.1096,-77.2975,4/22/20,233.0
15640,Japan,36.204824,138.252924,4/22/20,12037.0
15641,Jordan,31.24,36.51,4/22/20,435.0
15642,Kazakhstan,48.0196,66.9237,4/22/20,2135.0
15643,Kenya,-0.0236,37.9062,4/22/20,303.0
15644,"Korea, South",35.90775700000001,127.766922,4/22/20,10694.0
15645,Kosovo,42.602636,20.902977,4/22/20,630.0
15646,Kuwait,29.311659999999996,47.481766,4/22/20,2248.0
15647,Kyrgyzstan,41.20438,74.766098,4/22/20,612.0
15648,Latvia,56.8796,24.6032,4/22/20,761.0
15649,Lebanon,33.8547,35.8623,4/22/20,682.0
15650,Lesotho,-29.61,28.2336,4/22/20,0.0
15651,Liberia,6.4280550000000005,-9.429499,4/22/20,101.0
15652,Libya,26.3351,17.228331,4/22/20,59.0
15653,Lithuania,55.1694,23.8813,4/22/20,1370.0
15654,Luxembourg,49.8153,6.1296,4/22/20,3654.0
15655,Madagascar,-18.766947000000002,46.869107,4/22/20,121.0
15656,Malawi,-13.2543,34.3015,4/22/20,23.0
15657,Malaysia,4.210483999999999,101.97576600000001,4/22/20,5532.0
15658,Maldives,3.2028,73.2207,4/22/20,86.0
15659,Mali,17.570692,-3.996166000000001,4/22/20,293.0
15660,Malta,35.9375,14.3754,4/22/20,444.0
15661,Mauritania,21.0079,-10.9408,4/22/20,7.0
15662,Mauritius,-20.348404000000002,57.552152,4/22/20,329.0
15663,Mexico,23.6345,-102.5528,4/22/20,10544.0
15664,Moldova,47.4116,28.3699,4/22/20,2778.0
15665,Monaco,43.7333,7.4167,4/22/20,94.0
15666,Mongolia,46.8625,103.8467,4/22/20,35.0
15667,Montenegro,42.708678000000006,19.37439,4/22/20,315.0
15668,Morocco,31.7917,-7.0926,4/22/20,3446.0
15669,Mozambique,-18.665695,35.529562,4/22/20,41.0
15670,Namibia,-22.9576,18.4904,4/22/20,16.0
15671,Nepal,28.1667,84.25,4/22/20,45.0
15672,Netherlands,21.408839999999998,-52.99206,4/22/20,7006.4
15673,New Zealand,-40.9006,174.886,4/22/20,1451.0
15674,Nicaragua,12.865416,-85.207229,4/22/20,10.0
15675,Niger,17.607789,8.081666,4/22/20,662.0
15676,Nigeria,9.082,8.6753,4/22/20,873.0
15677,North Macedonia,41.6086,21.7453,4/22/20,1259.0
15678,Norway,60.472,8.4689,4/22/20,7338.0
15679,Oman,21.512583,55.92325500000001,4/22/20,1614.0
15680,Pakistan,30.3753,69.3451,4/22/20,11155.0
15681,Panama,8.538,-80.7821,4/22/20,4821.0
15682,Paraguay,-23.4425,-58.4438,4/22/20,213.0
15683,Peru,-9.19,-75.0152,4/22/20,19250.0
15684,Philippines,12.879721,121.77401699999999,4/22/20,6710.0
15685,Poland,51.9194,19.1451,4/22/20,10169.0
15686,Portugal,39.3999,-8.2245,4/22/20,21982.0
15687,Qatar,25.3548,51.1839,4/22/20,7141.0
15688,Romania,45.9432,24.9668,4/22/20,9710.0
15689,Russia,61.52401,105.31875600000001,4/22/20,57999.0
15690,Rwanda,-1.9403,29.8739,4/22/20,153.0
15691,San Marino,43.9424,12.4578,4/22/20,488.0
15692,Sao Tome and Principe,0.1864,6.6131,4/22/20,4.0
15693,Saudi Arabia,23.885942,45.079162,4/22/20,12772.0
15694,Senegal,14.4974,-14.4524,4/22/20,442.0
15695,Serbia,44.0165,21.0059,4/22/20,7144.0
15696,Seychelles,-4.6796,55.492,4/22/20,11.0
15697,Sierra Leone,8.460555000000001,-11.779889,4/22/20,61.0
15698,Singapore,1.2833,103.8333,4/22/20,10141.0
15699,Slovakia,48.669,19.699,4/22/20,1244.0
15700,Slovenia,46.1512,14.9955,4/22/20,1353.0
15701,Somalia,5.152149,46.199616,4/22/20,286.0
15702,South Africa,-30.5595,22.9375,4/22/20,3635.0
15703,South Sudan,6.8770000000000024,31.307,4/22/20,4.0
15704,Spain,40.463667,-3.7492199999999998,4/22/20,208389.0
15705,Sri Lanka,7.873054,80.77179699999998,4/22/20,330.0
15706,Sudan,12.8628,30.2176,4/22/20,140.0
15707,Suriname,3.9193,-56.0278,4/22/20,10.0
15708,Sweden,60.128161,18.643501,4/22/20,16004.0
15709,Switzerland,46.8182,8.2275,4/22/20,28268.0
15710,Syria,34.802075,38.99681500000001,4/22/20,42.0
15711,Taiwan*,23.7,121.0,4/22/20,426.0
15712,Tajikistan,38.861,71.2761,4/22/20,0.0
15713,Tanzania,-6.369028,34.888822,4/22/20,284.0
15714,Thailand,15.870032,100.992541,4/22/20,2826.0
15715,Togo,8.6195,0.8248,4/22/20,88.0
15716,Trinidad and Tobago,10.6918,-61.2225,4/22/20,115.0
15717,Tunisia,33.886917,9.537499,4/22/20,909.0
15718,Turkey,38.9637,35.2433,4/22/20,98674.0
15719,US,40.0,-100.0,4/22/20,837422.0
15720,Uganda,1.373333,32.290275,4/22/20,63.0
15721,Ukraine,48.3794,31.1656,4/22/20,6592.0
15722,United Arab Emirates,23.424076,53.847818000000004,4/22/20,8238.0
15723,United Kingdom,24.548172545454545,-43.90224236363636,4/22/20,12867.272727272728
15724,Uruguay,-32.5228,-55.7658,4/22/20,549.0
15725,Uzbekistan,41.377491,64.585262,4/22/20,1716.0
15726,Venezuela,6.4238,-66.5897,4/22/20,288.0
15727,Vietnam,14.058323999999999,108.277199,4/22/20,268.0
15728,West Bank and Gaza,31.9522,35.2332,4/22/20,335.0
15729,Yemen,15.552726999999999,48.516388,4/22/20,1.0
15730,Zambia,-13.133897,27.849332,4/22/20,74.0
15731,Zimbabwe,-19.015438,29.154857,4/22/20,28.0
15732,Afghanistan,33.93911,67.709953,4/23/20,1279.0
15733,Albania,41.1533,20.1683,4/23/20,663.0
15734,Algeria,28.0339,1.6596,4/23/20,3007.0
15735,Andorra,42.5063,1.5218,4/23/20,723.0
15736,Angola,-11.2027,17.8739,4/23/20,25.0
15737,Argentina,-38.4161,-63.6167,4/23/20,3435.0
15738,Armenia,40.0691,45.0382,4/23/20,1523.0
15739,Australia,-32.106275000000004,141.35548749999998,4/23/20,832.75
15740,Austria,47.5162,14.5501,4/23/20,15002.0
15741,Azerbaijan,40.1431,47.5769,4/23/20,1548.0
15742,Bahamas,25.025885,-78.035889,4/23/20,72.0
15743,Bahrain,26.0275,50.55,4/23/20,2217.0
15744,Bangladesh,23.685,90.3563,4/23/20,4186.0
15745,Barbados,13.1939,-59.5432,4/23/20,76.0
15746,Belarus,53.7098,27.9534,4/23/20,8022.0
15747,Belgium,50.8333,4.469936,4/23/20,42797.0
15748,Benin,9.3077,2.3158,4/23/20,54.0
15749,Bolivia,-16.2902,-63.5887,4/23/20,703.0
15750,Bosnia and Herzegovina,43.9159,17.6791,4/23/20,1413.0
15751,Botswana,-22.3285,24.6849,4/23/20,22.0
15752,Brazil,-14.235,-51.9253,4/23/20,50036.0
15753,Brunei,4.5353,114.7277,4/23/20,138.0
15754,Bulgaria,42.7339,25.4858,4/23/20,1097.0
15755,Burkina Faso,12.2383,-1.5616,4/23/20,616.0
15756,Burma,21.9162,95.956,4/23/20,139.0
15757,Burundi,-3.3731,29.9189,4/23/20,11.0
15758,Cabo Verde,16.5388,-23.0418,4/23/20,82.0
15759,Cambodia,11.55,104.9167,4/23/20,122.0
15760,Cameroon,3.8480000000000003,11.5021,4/23/20,1334.0
15761,Canada,45.61112857142857,-79.96359285714286,4/23/20,3092.785714285714
15762,Central African Republic,6.6111,20.9394,4/23/20,16.0
15763,Chad,15.4542,18.7322,4/23/20,33.0
15764,Chile,-35.6751,-71.543,4/23/20,11812.0
15765,China,32.887645454545456,111.78599090909094,4/23/20,2541.939393939394
15766,Colombia,4.5709,-74.2973,4/23/20,4561.0
15767,Comoros,-11.6455,43.3333,4/23/20,0.0
15768,Congo (Brazzaville),-0.228,15.8277,4/23/20,186.0
15769,Congo (Kinshasa),-4.0383,21.7587,4/23/20,377.0
15770,Costa Rica,9.7489,-83.7534,4/23/20,686.0
15771,Cote d'Ivoire,7.54,-5.5471,4/23/20,1004.0
15772,Croatia,45.1,15.2,4/23/20,1981.0
15773,Cuba,21.521757,-77.78116700000002,4/23/20,1235.0
15774,Cyprus,35.1264,33.4299,4/23/20,795.0
15775,Czechia,49.8175,15.472999999999999,4/23/20,7187.0
15776,Denmark,63.287800000000004,-13.338100000000003,4/23/20,2757.0
15777,Diamond Princess,0.0,0.0,4/23/20,712.0
15778,Djibouti,11.8251,42.5903,4/23/20,986.0
15779,Dominican Republic,18.7357,-70.1627,4/23/20,5543.0
15780,Ecuador,-1.8312,-78.1834,4/23/20,11183.0
15781,Egypt,26.820553000000004,30.802497999999996,4/23/20,3891.0
15782,El Salvador,13.7942,-88.8965,4/23/20,250.0
15783,Equatorial Guinea,1.6508,10.2679,4/23/20,84.0
15784,Eritrea,15.1794,39.7823,4/23/20,39.0
15785,Estonia,58.5953,25.0136,4/23/20,1592.0
15786,Eswatini,-26.5225,31.4659,4/23/20,31.0
15787,Ethiopia,9.145,40.4897,4/23/20,116.0
15788,Finland,61.92411,25.748151,4/23/20,4284.0
15789,France,8.308854090909092,5.458262363636362,4/23/20,14391.181818181818
15790,Gabon,-0.8037,11.6094,4/23/20,167.0
15791,Georgia,42.3154,43.3569,4/23/20,425.0
15792,Germany,51.165690999999995,10.451526,4/23/20,153129.0
15793,Ghana,7.9465,-1.0232,4/23/20,1154.0
15794,Greece,39.0742,21.8243,4/23/20,2463.0
15795,Guatemala,15.7835,-90.2308,4/23/20,384.0
15796,Guinea,9.9456,-9.6966,4/23/20,862.0
15797,Guinea-Bissau,11.8037,-15.1804,4/23/20,50.0
15798,Guyana,4.860416000000002,-58.93018000000001,4/23/20,70.0
15799,Haiti,18.9712,-72.2852,4/23/20,72.0
15800,Honduras,15.2,-86.2419,4/23/20,519.0
15801,Hungary,47.1625,19.5033,4/23/20,2284.0
15802,Iceland,64.9631,-19.0208,4/23/20,1789.0
15803,India,20.593684,78.96288,4/23/20,23077.0
15804,Indonesia,-0.7893,113.9213,4/23/20,7775.0
15805,Iran,32.427908,53.68804599999999,4/23/20,87026.0
15806,Iraq,33.223191,43.679291,4/23/20,1677.0
15807,Ireland,53.1424,-7.6921,4/23/20,17607.0
15808,Israel,31.046051000000002,34.851612,4/23/20,14803.0
15809,Italy,41.87194,12.56738,4/23/20,189973.0
15810,Jamaica,18.1096,-77.2975,4/23/20,257.0
15811,Japan,36.204824,138.252924,4/23/20,12469.0
15812,Jordan,31.24,36.51,4/23/20,437.0
15813,Kazakhstan,48.0196,66.9237,4/23/20,2289.0
15814,Kenya,-0.0236,37.9062,4/23/20,320.0
15815,"Korea, South",35.90775700000001,127.766922,4/23/20,10708.0
15816,Kosovo,42.602636,20.902977,4/23/20,669.0
15817,Kuwait,29.311659999999996,47.481766,4/23/20,2399.0
15818,Kyrgyzstan,41.20438,74.766098,4/23/20,631.0
15819,Latvia,56.8796,24.6032,4/23/20,778.0
15820,Lebanon,33.8547,35.8623,4/23/20,688.0
15821,Lesotho,-29.61,28.2336,4/23/20,0.0
15822,Liberia,6.4280550000000005,-9.429499,4/23/20,101.0
15823,Libya,26.3351,17.228331,4/23/20,60.0
15824,Lithuania,55.1694,23.8813,4/23/20,1398.0
15825,Luxembourg,49.8153,6.1296,4/23/20,3665.0
15826,Madagascar,-18.766947000000002,46.869107,4/23/20,121.0
15827,Malawi,-13.2543,34.3015,4/23/20,33.0
15828,Malaysia,4.210483999999999,101.97576600000001,4/23/20,5603.0
15829,Maldives,3.2028,73.2207,4/23/20,108.0
15830,Mali,17.570692,-3.996166000000001,4/23/20,309.0
15831,Malta,35.9375,14.3754,4/23/20,445.0
15832,Mauritania,21.0079,-10.9408,4/23/20,7.0
15833,Mauritius,-20.348404000000002,57.552152,4/23/20,331.0
15834,Mexico,23.6345,-102.5528,4/23/20,11633.0
15835,Moldova,47.4116,28.3699,4/23/20,2926.0
15836,Monaco,43.7333,7.4167,4/23/20,94.0
15837,Mongolia,46.8625,103.8467,4/23/20,36.0
15838,Montenegro,42.708678000000006,19.37439,4/23/20,316.0
15839,Morocco,31.7917,-7.0926,4/23/20,3568.0
15840,Mozambique,-18.665695,35.529562,4/23/20,46.0
15841,Namibia,-22.9576,18.4904,4/23/20,16.0
15842,Nepal,28.1667,84.25,4/23/20,48.0
15843,Netherlands,21.408839999999998,-52.99206,4/23/20,7184.2
15844,New Zealand,-40.9006,174.886,4/23/20,1456.0
15845,Nicaragua,12.865416,-85.207229,4/23/20,11.0
15846,Niger,17.607789,8.081666,4/23/20,671.0
15847,Nigeria,9.082,8.6753,4/23/20,981.0
15848,North Macedonia,41.6086,21.7453,4/23/20,1300.0
15849,Norway,60.472,8.4689,4/23/20,7401.0
15850,Oman,21.512583,55.92325500000001,4/23/20,1716.0
15851,Pakistan,30.3753,69.3451,4/23/20,11940.0
15852,Panama,8.538,-80.7821,4/23/20,5166.0
15853,Paraguay,-23.4425,-58.4438,4/23/20,213.0
15854,Peru,-9.19,-75.0152,4/23/20,20914.0
15855,Philippines,12.879721,121.77401699999999,4/23/20,6981.0
15856,Poland,51.9194,19.1451,4/23/20,10511.0
15857,Portugal,39.3999,-8.2245,4/23/20,22353.0
15858,Qatar,25.3548,51.1839,4/23/20,7764.0
15859,Romania,45.9432,24.9668,4/23/20,10096.0
15860,Russia,61.52401,105.31875600000001,4/23/20,62773.0
15861,Rwanda,-1.9403,29.8739,4/23/20,154.0
15862,San Marino,43.9424,12.4578,4/23/20,501.0
15863,Sao Tome and Principe,0.1864,6.6131,4/23/20,4.0
15864,Saudi Arabia,23.885942,45.079162,4/23/20,13930.0
15865,Senegal,14.4974,-14.4524,4/23/20,479.0
15866,Serbia,44.0165,21.0059,4/23/20,7276.0
15867,Seychelles,-4.6796,55.492,4/23/20,11.0
15868,Sierra Leone,8.460555000000001,-11.779889,4/23/20,64.0
15869,Singapore,1.2833,103.8333,4/23/20,11178.0
15870,Slovakia,48.669,19.699,4/23/20,1325.0
15871,Slovenia,46.1512,14.9955,4/23/20,1366.0
15872,Somalia,5.152149,46.199616,4/23/20,328.0
15873,South Africa,-30.5595,22.9375,4/23/20,3953.0
15874,South Sudan,6.8770000000000024,31.307,4/23/20,5.0
15875,Spain,40.463667,-3.7492199999999998,4/23/20,213024.0
15876,Sri Lanka,7.873054,80.77179699999998,4/23/20,368.0
15877,Sudan,12.8628,30.2176,4/23/20,174.0
15878,Suriname,3.9193,-56.0278,4/23/20,10.0
15879,Sweden,60.128161,18.643501,4/23/20,16755.0
15880,Switzerland,46.8182,8.2275,4/23/20,28496.0
15881,Syria,34.802075,38.99681500000001,4/23/20,42.0
15882,Taiwan*,23.7,121.0,4/23/20,427.0
15883,Tajikistan,38.861,71.2761,4/23/20,0.0
15884,Tanzania,-6.369028,34.888822,4/23/20,284.0
15885,Thailand,15.870032,100.992541,4/23/20,2839.0
15886,Togo,8.6195,0.8248,4/23/20,88.0
15887,Trinidad and Tobago,10.6918,-61.2225,4/23/20,115.0
15888,Tunisia,33.886917,9.537499,4/23/20,918.0
15889,Turkey,38.9637,35.2433,4/23/20,101790.0
15890,US,40.0,-100.0,4/23/20,871617.0
15891,Uganda,1.373333,32.290275,4/23/20,74.0
15892,Ukraine,48.3794,31.1656,4/23/20,7170.0
15893,United Arab Emirates,23.424076,53.847818000000004,4/23/20,8756.0
15894,United Kingdom,24.548172545454545,-43.90224236363636,4/23/20,13337.09090909091
15895,Uruguay,-32.5228,-55.7658,4/23/20,557.0
15896,Uzbekistan,41.377491,64.585262,4/23/20,1758.0
15897,Venezuela,6.4238,-66.5897,4/23/20,311.0
15898,Vietnam,14.058323999999999,108.277199,4/23/20,268.0
15899,West Bank and Gaza,31.9522,35.2332,4/23/20,336.0
15900,Yemen,15.552726999999999,48.516388,4/23/20,1.0
15901,Zambia,-13.133897,27.849332,4/23/20,76.0
15902,Zimbabwe,-19.015438,29.154857,4/23/20,28.0
15903,Afghanistan,33.93911,67.709953,4/24/20,1351.0
15904,Albania,41.1533,20.1683,4/24/20,678.0
15905,Algeria,28.0339,1.6596,4/24/20,3127.0
15906,Andorra,42.5063,1.5218,4/24/20,731.0
15907,Angola,-11.2027,17.8739,4/24/20,25.0
15908,Argentina,-38.4161,-63.6167,4/24/20,3607.0
15909,Armenia,40.0691,45.0382,4/24/20,1596.0
15910,Australia,-32.106275000000004,141.35548749999998,4/24/20,834.625
15911,Austria,47.5162,14.5501,4/24/20,15071.0
15912,Azerbaijan,40.1431,47.5769,4/24/20,1592.0
15913,Bahamas,25.025885,-78.035889,4/24/20,73.0
15914,Bahrain,26.0275,50.55,4/24/20,2518.0
15915,Bangladesh,23.685,90.3563,4/24/20,4689.0
15916,Barbados,13.1939,-59.5432,4/24/20,77.0
15917,Belarus,53.7098,27.9534,4/24/20,8773.0
15918,Belgium,50.8333,4.469936,4/24/20,44293.0
15919,Benin,9.3077,2.3158,4/24/20,54.0
15920,Bolivia,-16.2902,-63.5887,4/24/20,807.0
15921,Bosnia and Herzegovina,43.9159,17.6791,4/24/20,1421.0
15922,Botswana,-22.3285,24.6849,4/24/20,22.0
15923,Brazil,-14.235,-51.9253,4/24/20,54043.0
15924,Brunei,4.5353,114.7277,4/24/20,138.0
15925,Bulgaria,42.7339,25.4858,4/24/20,1234.0
15926,Burkina Faso,12.2383,-1.5616,4/24/20,629.0
15927,Burma,21.9162,95.956,4/24/20,144.0
15928,Burundi,-3.3731,29.9189,4/24/20,11.0
15929,Cabo Verde,16.5388,-23.0418,4/24/20,88.0
15930,Cambodia,11.55,104.9167,4/24/20,122.0
15931,Cameroon,3.8480000000000003,11.5021,4/24/20,1430.0
15932,Canada,45.61112857142857,-79.96359285714286,4/24/20,3208.5
15933,Central African Republic,6.6111,20.9394,4/24/20,16.0
15934,Chad,15.4542,18.7322,4/24/20,40.0
15935,Chile,-35.6751,-71.543,4/24/20,12306.0
15936,China,32.887645454545456,111.78599090909094,4/24/20,2542.3939393939395
15937,Colombia,4.5709,-74.2973,4/24/20,4881.0
15938,Comoros,-11.6455,43.3333,4/24/20,0.0
15939,Congo (Brazzaville),-0.228,15.8277,4/24/20,200.0
15940,Congo (Kinshasa),-4.0383,21.7587,4/24/20,394.0
15941,Costa Rica,9.7489,-83.7534,4/24/20,687.0
15942,Cote d'Ivoire,7.54,-5.5471,4/24/20,1077.0
15943,Croatia,45.1,15.2,4/24/20,2009.0
15944,Cuba,21.521757,-77.78116700000002,4/24/20,1285.0
15945,Cyprus,35.1264,33.4299,4/24/20,804.0
15946,Czechia,49.8175,15.472999999999999,4/24/20,7273.0
15947,Denmark,63.287800000000004,-13.338100000000003,4/24/20,2802.6666666666665
15948,Diamond Princess,0.0,0.0,4/24/20,712.0
15949,Djibouti,11.8251,42.5903,4/24/20,999.0
15950,Dominican Republic,18.7357,-70.1627,4/24/20,5749.0
15951,Ecuador,-1.8312,-78.1834,4/24/20,22719.0
15952,Egypt,26.820553000000004,30.802497999999996,4/24/20,4092.0
15953,El Salvador,13.7942,-88.8965,4/24/20,274.0
15954,Equatorial Guinea,1.6508,10.2679,4/24/20,214.0
15955,Eritrea,15.1794,39.7823,4/24/20,39.0
15956,Estonia,58.5953,25.0136,4/24/20,1605.0
15957,Eswatini,-26.5225,31.4659,4/24/20,36.0
15958,Ethiopia,9.145,40.4897,4/24/20,117.0
15959,Finland,61.92411,25.748151,4/24/20,4395.0
15960,France,8.308854090909092,5.458262363636362,4/24/20,14541.09090909091
15961,Gabon,-0.8037,11.6094,4/24/20,172.0
15962,Georgia,42.3154,43.3569,4/24/20,444.0
15963,Germany,51.165690999999995,10.451526,4/24/20,154999.0
15964,Ghana,7.9465,-1.0232,4/24/20,1279.0
15965,Greece,39.0742,21.8243,4/24/20,2490.0
15966,Guatemala,15.7835,-90.2308,4/24/20,430.0
15967,Guinea,9.9456,-9.6966,4/24/20,954.0
15968,Guinea-Bissau,11.8037,-15.1804,4/24/20,52.0
15969,Guyana,4.860416000000002,-58.93018000000001,4/24/20,73.0
15970,Haiti,18.9712,-72.2852,4/24/20,72.0
15971,Honduras,15.2,-86.2419,4/24/20,591.0
15972,Hungary,47.1625,19.5033,4/24/20,2443.0
15973,Iceland,64.9631,-19.0208,4/24/20,1789.0
15974,India,20.593684,78.96288,4/24/20,24530.0
15975,Indonesia,-0.7893,113.9213,4/24/20,8211.0
15976,Iran,32.427908,53.68804599999999,4/24/20,88194.0
15977,Iraq,33.223191,43.679291,4/24/20,1708.0
15978,Ireland,53.1424,-7.6921,4/24/20,18184.0
15979,Israel,31.046051000000002,34.851612,4/24/20,15058.0
15980,Italy,41.87194,12.56738,4/24/20,192994.0
15981,Jamaica,18.1096,-77.2975,4/24/20,288.0
15982,Japan,36.204824,138.252924,4/24/20,12854.0
15983,Jordan,31.24,36.51,4/24/20,441.0
15984,Kazakhstan,48.0196,66.9237,4/24/20,2482.0
15985,Kenya,-0.0236,37.9062,4/24/20,336.0
15986,"Korea, South",35.90775700000001,127.766922,4/24/20,10718.0
15987,Kosovo,42.602636,20.902977,4/24/20,703.0
15988,Kuwait,29.311659999999996,47.481766,4/24/20,2614.0
15989,Kyrgyzstan,41.20438,74.766098,4/24/20,665.0
15990,Latvia,56.8796,24.6032,4/24/20,784.0
15991,Lebanon,33.8547,35.8623,4/24/20,696.0
15992,Lesotho,-29.61,28.2336,4/24/20,0.0
15993,Liberia,6.4280550000000005,-9.429499,4/24/20,117.0
15994,Libya,26.3351,17.228331,4/24/20,61.0
15995,Lithuania,55.1694,23.8813,4/24/20,1410.0
15996,Luxembourg,49.8153,6.1296,4/24/20,3695.0
15997,Madagascar,-18.766947000000002,46.869107,4/24/20,122.0
15998,Malawi,-13.2543,34.3015,4/24/20,33.0
15999,Malaysia,4.210483999999999,101.97576600000001,4/24/20,5691.0
16000,Maldives,3.2028,73.2207,4/24/20,129.0
16001,Mali,17.570692,-3.996166000000001,4/24/20,325.0
16002,Malta,35.9375,14.3754,4/24/20,447.0
16003,Mauritania,21.0079,-10.9408,4/24/20,7.0
16004,Mauritius,-20.348404000000002,57.552152,4/24/20,331.0
16005,Mexico,23.6345,-102.5528,4/24/20,12872.0
16006,Moldova,47.4116,28.3699,4/24/20,3110.0
16007,Monaco,43.7333,7.4167,4/24/20,94.0
16008,Mongolia,46.8625,103.8467,4/24/20,37.0
16009,Montenegro,42.708678000000006,19.37439,4/24/20,319.0
16010,Morocco,31.7917,-7.0926,4/24/20,3758.0
16011,Mozambique,-18.665695,35.529562,4/24/20,65.0
16012,Namibia,-22.9576,18.4904,4/24/20,16.0
16013,Nepal,28.1667,84.25,4/24/20,49.0
16014,Netherlands,21.408839999999998,-52.99206,4/24/20,7345.8
16015,New Zealand,-40.9006,174.886,4/24/20,1461.0
16016,Nicaragua,12.865416,-85.207229,4/24/20,11.0
16017,Niger,17.607789,8.081666,4/24/20,681.0
16018,Nigeria,9.082,8.6753,4/24/20,1095.0
16019,North Macedonia,41.6086,21.7453,4/24/20,1326.0
16020,Norway,60.472,8.4689,4/24/20,7463.0
16021,Oman,21.512583,55.92325500000001,4/24/20,1790.0
16022,Pakistan,30.3753,69.3451,4/24/20,12723.0
